IsCanceled,ArrivalDateWeekNumber,Country,MarketSegment,DepositType,CustomerType,RequiredCarParkingSpaces
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,46,ZAF,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,1
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,46,ITA,Online TA,No Deposit     ,Transient,1
0,46,BEL,Online TA,No Deposit     ,Transient,1
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,46,DEU,Direct,No Deposit     ,Transient,0
0,46,DEU,Direct,No Deposit     ,Transient,0
0,46,DEU,Direct,No Deposit     ,Transient,0
0,46,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,46,ITA,Online TA,No Deposit     ,Transient,0
0,46,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,46,NLD,Online TA,No Deposit     ,Transient,0
0,46,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,46,NLD,Online TA,No Deposit     ,Transient,0
0,46,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,PRT,Complementary,No Deposit     ,Transient,0
0,46,PRT,Online TA,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,46,PRT,Direct,No Deposit     ,Transient,0
0,46,GBR,Offline TA/TO,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,46,USA,Online TA,No Deposit     ,Transient,0
0,46,POL,Online TA,No Deposit     ,Transient,0
0,46,POL,Online TA,No Deposit     ,Transient,0
0,46,POL,Online TA,No Deposit     ,Transient,0
0,46,DEU,Online TA,No Deposit     ,Transient,0
0,46,POL,Direct,No Deposit     ,Transient,0
0,46,BEL,Online TA,No Deposit     ,Transient,0
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,47,USA,Online TA,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,46,USA,Direct,No Deposit     ,Transient,0
0,46,SWE,Online TA,No Deposit     ,Transient,0
0,46,SWE,Online TA,No Deposit     ,Transient,0
0,46,DEU,Online TA,No Deposit     ,Transient,0
0,46,BRA,Offline TA/TO,No Deposit     ,Transient,0
0,46,MEX,Online TA,No Deposit     ,Transient,0
0,46,MEX,Online TA,No Deposit     ,Transient,0
0,46,BEL,Online TA,No Deposit     ,Transient,0
0,46,AGO,Complementary,No Deposit     ,Transient,0
0,46,ESP,Online TA,No Deposit     ,Transient,0
0,46,ESP,Online TA,No Deposit     ,Transient,0
0,47,BRA,Online TA,No Deposit     ,Transient,0
0,46,HRV,Online TA,No Deposit     ,Transient,0
0,46,IRL,Online TA,No Deposit     ,Transient,0
0,46,NLD,Online TA,No Deposit     ,Transient,0
0,46,IRL,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,46,NOR,Online TA,No Deposit     ,Transient,0
0,46,NLD,Online TA,No Deposit     ,Transient,0
0,45,PRT,Online TA,No Deposit     ,Transient,0
0,46,NOR,Online TA,No Deposit     ,Transient,0
0,47,ITA,Online TA,No Deposit     ,Transient,0
0,46,ESP,Online TA,No Deposit     ,Transient,0
0,46,ITA,Offline TA/TO,No Deposit     ,Transient,0
0,47,PRT,Corporate,No Deposit     ,Transient,0
0,47,PRT,Direct,No Deposit     ,Transient,0
0,46,ESP,Online TA,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,47,PRT,Corporate,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,46,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,46,GBR,Online TA,No Deposit     ,Transient,0
0,46,BEL,Direct,No Deposit     ,Transient,0
0,47,GBR,Corporate,No Deposit     ,Transient,0
0,46,NOR,Online TA,No Deposit     ,Transient,0
0,47,CHE,Online TA,No Deposit     ,Transient,0
0,47,CHE,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,46,ITA,Online TA,No Deposit     ,Transient,0
0,46,ITA,Online TA,No Deposit     ,Transient,0
0,46,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,46,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,46,NOR,Online TA,No Deposit     ,Transient,0
0,47,GBR,Corporate,No Deposit     ,Transient,0
0,47,GBR,Corporate,No Deposit     ,Transient,0
0,47,PRT,Corporate,No Deposit     ,Transient,0
0,46,ESP,Online TA,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,46,PRT,Online TA,No Deposit     ,Transient,0
0,46,FRA,Direct,No Deposit     ,Transient,0
0,47,POL,Groups,No Deposit     ,Transient,0
0,47,FRA,Groups,No Deposit     ,Transient,0
0,47,FRA,Groups,No Deposit     ,Transient,0
0,47,PRT,Complementary,No Deposit     ,Transient,0
0,46,AUS,Offline TA/TO,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,46,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,46,DEU,Online TA,No Deposit     ,Transient,0
0,47,ITA,Aviation,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,47,TWN,Online TA,No Deposit     ,Transient,1
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,47,PRT,Direct,No Deposit     ,Transient,0
0,9,PRT,Direct,No Deposit     ,Transient,0
0,47,PRT,Corporate,No Deposit     ,Transient,0
0,46,GBR,Online TA,No Deposit     ,Transient,0
0,47,CHN,Online TA,No Deposit     ,Transient,0
0,47,CHN,Online TA,No Deposit     ,Transient,0
0,47,CHN,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,46,ITA,Online TA,No Deposit     ,Transient,0
0,47,KOR,Online TA,No Deposit     ,Transient,0
0,47,CHE,Online TA,No Deposit     ,Transient,0
0,46,SGP,Direct,No Deposit     ,Transient,0
0,47,JPN,Direct,No Deposit     ,Transient,0
0,46,PRT,Direct,No Deposit     ,Transient,0
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,46,IND,Direct,No Deposit     ,Transient,0
0,47,PRT,Direct,No Deposit     ,Transient,0
0,46,POL,Online TA,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,46,CHE,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,46,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,47,PRT,Corporate,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,47,SWE,Online TA,No Deposit     ,Transient,0
0,46,GBR,Online TA,No Deposit     ,Transient,0
0,46,ITA,Online TA,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,47,CHE,Online TA,No Deposit     ,Transient,0
0,47,CHE,Online TA,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,46,USA,Direct,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,46,CHE,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,47,FRA,Groups,No Deposit     ,Transient,0
0,46,BRA,Online TA,No Deposit     ,Transient,0
0,46,AUT,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient-Party,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient-Party,0
0,47,FRA,Direct,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient-Party,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,47,PRT,Corporate,No Deposit     ,Transient,0
0,47,PRT,Offline TA/TO,No Deposit     ,Transient,1
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,ESP,Offline TA/TO,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,ARG,Online TA,No Deposit     ,Transient,0
0,47,BEL,Online TA,No Deposit     ,Transient,0
0,47,ITA,Direct,No Deposit     ,Transient,0
0,46,DEU,Online TA,No Deposit     ,Transient,0
0,47,BRA,Online TA,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,46,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,ITA,Direct,No Deposit     ,Transient,0
0,47,PRT,Direct,No Deposit     ,Transient,0
0,47,PRT,Direct,No Deposit     ,Transient,0
0,46,ESP,Online TA,No Deposit     ,Transient,1
0,47,BEL,Online TA,No Deposit     ,Transient,0
0,47,BEL,Online TA,No Deposit     ,Transient,0
0,47,CHE,Online TA,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,NLD,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,DEU,Complementary,No Deposit     ,Transient,0
0,47,LTU,Direct,No Deposit     ,Transient,0
0,46,DEU,Online TA,No Deposit     ,Transient,0
0,47,BEL,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,DEU,Direct,No Deposit     ,Transient,0
0,46,DEU,Online TA,No Deposit     ,Transient,0
0,47,ESP,Corporate,No Deposit     ,Transient-Party,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,DEU,Offline TA/TO,No Deposit     ,Transient,0
0,47,IRL,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,CHE,Online TA,No Deposit     ,Transient,0
0,47,PRT,Offline TA/TO,No Deposit     ,Transient,0
0,47,AGO,Corporate,No Deposit     ,Transient,0
0,47,BRA,Online TA,No Deposit     ,Transient,0
0,47,USA,Corporate,No Deposit     ,Transient-Party,0
0,47,NOR,Online TA,No Deposit     ,Transient,0
0,47,GBR,Direct,No Deposit     ,Transient,0
0,47,POL,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,1
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,POL,Online TA,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,47,POL,Online TA,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,46,HUN,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,47,NLD,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,ESP,Offline TA/TO,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,NLD,Online TA,No Deposit     ,Transient,0
0,47,DZA,Corporate,No Deposit     ,Transient,0
0,47,BGR,Direct,No Deposit     ,Transient,1
0,47,ESP,Direct,No Deposit     ,Transient,1
0,47,FRA,Direct,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,46,DEU,Online TA,No Deposit     ,Transient,0
0,47,BEL,Online TA,No Deposit     ,Transient,0
0,47,ESP,Direct,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,NLD,Online TA,No Deposit     ,Transient,0
0,47,GBR,Offline TA/TO,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,DZA,Corporate,No Deposit     ,Transient,0
0,47,GBR,Offline TA/TO,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,39,GBR,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,BEL,Online TA,No Deposit     ,Transient,0
0,47,AUS,Direct,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,46,FRA,Online TA,No Deposit     ,Transient,0
0,46,CPV,Offline TA/TO,No Deposit     ,Transient,0
0,47,BRA,Online TA,No Deposit     ,Transient,0
0,46,RUS,Online TA,No Deposit     ,Transient,0
0,47,USA,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,BRA,Online TA,No Deposit     ,Transient,1
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,IRL,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,SWE,Online TA,No Deposit     ,Transient,0
0,47,ITA,Offline TA/TO,No Deposit     ,Transient-Party,0
0,47,ITA,Offline TA/TO,No Deposit     ,Transient-Party,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,AGO,Corporate,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,ITA,Offline TA/TO,No Deposit     ,Transient-Party,0
0,47,IRL,Online TA,No Deposit     ,Transient,0
0,47,FRA,Direct,No Deposit     ,Transient,0
0,47,FRA,Direct,No Deposit     ,Transient,0
0,47,PRT,Direct,No Deposit     ,Transient,0
0,47,NLD,Online TA,No Deposit     ,Transient,0
0,47,LTU,Online TA,No Deposit     ,Transient,0
0,47,LTU,Online TA,No Deposit     ,Transient,0
0,47,BRA,Online TA,No Deposit     ,Transient,0
0,47,BEL,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,BEL,Online TA,No Deposit     ,Transient,0
0,47,CHE,Online TA,No Deposit     ,Transient,0
0,47,CN,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,ROU,Offline TA/TO,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,46,PRT,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,GBR,Direct,No Deposit     ,Transient,0
0,47,NLD,Direct,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,47,ITA,Online TA,No Deposit     ,Transient,0
0,46,DEU,Online TA,No Deposit     ,Transient,0
0,47,HRV,Online TA,No Deposit     ,Transient,0
0,47,ROU,Offline TA/TO,No Deposit     ,Transient-Party,0
0,47,CHE,Online TA,No Deposit     ,Transient,0
0,47,DNK,Online TA,No Deposit     ,Transient,0
0,47,PRT,Direct,No Deposit     ,Transient,0
0,47,PRT,Direct,No Deposit     ,Transient,1
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,1
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,HRV,Online TA,No Deposit     ,Transient,0
0,47,NLD,Online TA,No Deposit     ,Transient,0
0,47,CN,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,IRL,Online TA,No Deposit     ,Transient,0
0,47,PRT,Offline TA/TO,No Deposit     ,Transient,0
0,47,GBR,Direct,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,CHN,Online TA,No Deposit     ,Transient,0
0,47,TUR,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,POL,Online TA,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,NLD,Online TA,No Deposit     ,Transient,0
0,47,ITA,Online TA,No Deposit     ,Transient,0
0,47,NLD,Online TA,No Deposit     ,Transient,0
0,47,PRT,Complementary,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,CZE,Online TA,No Deposit     ,Transient,0
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,48,GBR,Groups,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,CZE,Online TA,No Deposit     ,Transient,0
0,47,ROU,Online TA,No Deposit     ,Transient,0
0,47,ITA,Online TA,No Deposit     ,Transient,0
0,47,PRT,Complementary,No Deposit     ,Transient,0
0,47,IRL,Direct,No Deposit     ,Transient,0
0,47,IRL,Direct,No Deposit     ,Transient,0
0,47,USA,Online TA,No Deposit     ,Transient,0
0,47,ITA,Online TA,No Deposit     ,Transient,0
0,47,ESP,Offline TA/TO,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,NLD,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,NLD,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,PRT,Direct,No Deposit     ,Transient,1
0,34,PRT,Direct,No Deposit     ,Transient,1
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,PRT,Complementary,No Deposit     ,Transient,1
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,HUN,Online TA,No Deposit     ,Transient,0
0,47,POL,Online TA,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,47,CIV,Offline TA/TO,No Deposit     ,Transient,0
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,DEU,Online TA,No Deposit     ,Transient,0
0,47,JPN,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,47,ESP,Offline TA/TO,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,PRT,Complementary,No Deposit     ,Group,0
1,26,PRT,Complementary,No Deposit     ,Transient,0
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,47,PRT,Complementary,No Deposit     ,Transient,0
0,47,ITA,Online TA,No Deposit     ,Transient,0
0,47,ITA,Online TA,No Deposit     ,Transient,1
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,PRT,Online TA,No Deposit     ,Transient,0
0,47,PRT,Direct,No Deposit     ,Transient,0
0,47,GBR,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,CPV,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,FRA,Direct,No Deposit     ,Transient,0
0,47,BEL,Online TA,No Deposit     ,Transient,0
0,47,CHE,Online TA,No Deposit     ,Transient,0
0,47,IRL,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,48,PRT,Online TA,No Deposit     ,Transient,0
0,47,GRC,Offline TA/TO,No Deposit     ,Transient-Party,0
0,47,BEL,Online TA,No Deposit     ,Transient,0
0,47,ITA,Online TA,No Deposit     ,Transient,0
0,47,BEL,Online TA,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,ISR,Online TA,No Deposit     ,Transient,0
0,47,BRA,Online TA,No Deposit     ,Transient,1
0,47,CHE,Online TA,No Deposit     ,Transient,0
0,47,FRA,Offline TA/TO,No Deposit     ,Transient,0
0,47,CHE,Online TA,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,47,BEL,Online TA,No Deposit     ,Transient,0
0,47,FRA,Online TA,No Deposit     ,Transient,0
0,47,ESP,Online TA,No Deposit     ,Transient,0
0,47,USA,Online TA,No Deposit     ,Transient,0
0,47,RUS,Online TA,No Deposit     ,Transient,0
0,47,ITA,Online TA,No Deposit     ,Transient,0
0,47,CHE,Online TA,No Deposit     ,Transient,0
